03/21/2019,5,3
03/22/2019,5,2
04/15/2019,5,0
03/20/2019,5,1
03/20/2019,5,4
04/15/2019,4,0
04/15/2019,5,0
04/14/2019,5,0
04/7/2019,5,0
04/15/2019,4,0
04/15/2019,5,0
04/15/2019,5,0
04/14/2019,5,0
04/15/2019,5,0
03/23/2019,5,1
04/15/2019,5,0
04/13/2019,1,0
04/15/2019,5,0
04/12/2019,1,0
04/14/2019,5,0
04/13/2019,4,0
04/14/2019,1,0
04/11/2019,5,0
03/20/2019,5,1
04/15/2019,5,0
04/14/2019,1,0
04/15/2019,1,0
03/22/2019,5,1
03/20/2019,5,1
03/24/2019,5,0
03/25/2019,5,0
