10/8/2016,5,0
01/11/2018,2,0
07/11/2017,5,0
09/17/2016,5,0
05/13/2016,1,0
12/5/2018,1,0
07/1/2016,2,3
07/19/2017,5,0
08/3/2016,3,1
02/15/2018,5,0
02/5/2017,5,0
09/1/2016,4,1
11/22/2016,5,0
