5,32,7,82
5,23,5,89
15,82,1,94
8,47,2,98
6,37,3,94
3,17,7,93
9,52,2,91
5,26,23,64
4,18,7,87
15,76,3,90
6,45,2,95
5,28,4,88
3,23,5,95
17,94,3,94
4,26,4,91
16,93,12,85
20,124,3,84
3,14,8,92
10,74,3,92
8,37,3,87
4,29,73,19
7,44,3,97
5,37,6,91
6,26,14,71
5,30,4,96
6,32,4,81
8,43,3,97
3,18,6,94
6,35,3,97
9,45,24,73
4,18,7,93
4,17,7,93
6,39,3,94
5,24,100,0
6,48,2,98
11,82,39,56
1,10,10,80
5,36,3,88
2,13,8,83
4,20,6,88
8,40,21,76
2,21,10,90
4,23,5,90
6,36,3,90
7,45,15,79
9,45,3,92
6,28,4,91
2,11,10,80
4,24,14,81
8,54,2,94
3,20,17,83
3,10,12,75
6,29,4,96
2,12,9,91
4,21,6,94
6,36,10,83
7,34,4,93
13,83,7,89
7,47,2,90
4,24,5,86
3,18,6,94
10,63,19,72
22,99,3,94
2,14,8,92
6,50,27,69
13,67,2,93
8,40,0,100
6,34,3,93
7,30,4,88
4,20,24,59
4,33,3,97
5,33,3,86
13,60,4,90
11,59,2,96
4,34,3,90
4,32,3,93
8,61,13,87
6,28,4,96
3,20,6,94
4,19,6,88
1,14,7,93
6,28,9,87
13,77,5,89
9,46,5,87
2,22,5,81
6,37,16,81
8,47,2,92
7,40,3,97
6,40,3,89
7,51,2,98
6,34,3,97
5,39,3,89
16,78,2,97
10,51,5,88
14,74,2,92
6,28,4,96
5,28,25,75
1,5,20,60
5,39,14,83
2,14,8,85
4,21,6,72
2,19,11,89
2,10,22,78
5,29,4,96
4,29,4,96
10,58,2,96
5,20,0,100
8,37,3,97
2,13,17,83
18,94,3,92
9,33,4,92
11,60,4,90
4,31,4,93
7,35,3,97
5,33,14,76
5,24,5,85
4,27,4,96
3,22,15,85
4,21,22,72
2,15,7,79
6,27,5,95
13,74,3,90
2,15,7,86
4,18,7,93
5,37,3,94
1,8,0,100
4,29,4,96
2,13,100,0
6,31,23,77
3,19,6,88
8,43,3,97
4,39,42,50
16,100,1,93
4,24,5,86
2,21,5,90
6,38,3,94
16,90,1,97
6,48,2,93
9,47,3,90
3,17,20,73
4,29,4,92
13,71,3,90
11,61,2,96
5,26,9,82
3,20,11,89
11,58,2,92
3,20,11,89
9,60,2,94
18,75,2,95
5,40,3,94
5,34,13,87
5,33,14,86
15,71,2,98
14,79,2,95
11,57,4,91
4,25,0,100
5,25,5,95
8,40,3,79
3,18,12,75
8,40,3,76
2,15,14,86
3,20,6,94
6,56,6,80
5,26,5,95
2,7,17,67
7,44,5,95
7,38,3,94
9,49,2,93
3,20,6,89
2,14,100,0
2,12,9,82
1,5,20,80
5,27,100,0
4,17,7,93
4,26,35,48
13,74,3,90
12,57,0,96
6,26,5,95
7,42,3,94
12,52,2,90
3,20,6,94
11,57,4,87
6,34,14,79
7,32,4,85
9,54,2,96
1,8,12,75
4,27,4,92
10,49,2,98
2,13,8,92
4,19,6,94
5,34,3,93
2,12,9,82
5,27,22,74
8,42,3,91
5,26,5,91
9,50,7,83
5,21,29,65
1,5,0,100
14,59,2,78
14,67,4,89
6,30,4,96
5,25,14,86
5,37,3,94
8,39,3,97
14,61,2,92
9,54,2,96
3,16,21,79
3,18,6,94
3,18,19,81
3,21,0,100
4,18,7,87
6,36,16,81
9,47,3,97
2,10,11,89
7,33,7,89
3,20,6,94
3,17,7,87
2,13,8,92
4,23,0,95
2,18,6,94
2,10,89,0
10,73,3,92
2,14,8,92
5,29,4,92
6,31,4,92
2,12,9,82
4,16,0,92
2,16,7,93
3,25,4,91
3,21,5,89
7,32,4,92
3,23,43,57
14,69,2,91
2,12,9,82
4,22,5,95
6,31,23,73
11,76,2,95
9,49,15,80
4,21,6,89
9,51,5,91
10,61,6,85
5,34,3,93
5,28,21,75
3,17,0,100
5,23,5,95
3,13,9,82
10,52,7,86
4,29,4,88
3,19,6,88
11,48,5,87
4,26,4,91
1,5,0,100
8,34,4,96
5,30,15,85
7,39,3,97
7,36,7,73
6,31,4,92
12,55,2,93
6,34,3,90
7,39,18,82
13,66,4,87
9,60,2,94
4,25,18,82
5,26,9,86
6,27,5,86
6,35,3,90
4,31,0,93
8,56,2,98
2,10,22,78
5,24,0,90
13,70,3,95
3,19,6,94
3,23,5,86
3,23,5,86
13,67,9,85
7,36,3,97
3,16,7,93
3,11,11,78
9,50,2,88
3,15,8,92
3,12,0,100
7,43,6,75
9,46,3,89
4,36,12,88
1,12,8,92
3,17,7,93
3,15,8,85
10,62,2,96
2,14,92,0
4,17,0,100
17,96,1,98
11,58,2,94
8,42,3,89
6,31,8,88
3,23,5,90
2,14,8,92
6,32,4,96
7,29,4,78
5,28,4,96
6,44,3,92
4,35,3,94
5,33,3,97
5,24,5,95
6,28,22,74
5,28,8,88
3,14,75,0
6,38,3,91
3,21,5,89
11,50,5,92
3,17,7,93
8,49,5,88
4,23,5,90
4,15,0,92
12,49,5,87
12,60,2,92
4,20,6,82
3,18,6,81
7,37,3,90
2,7,17,83
11,48,3,87
3,22,5,95
5,21,6,94
3,17,20,80
3,20,11,89
13,66,2,91
1,6,17,83
11,59,2,96
11,68,5,90
4,23,5,95
8,34,7,93
11,64,2,98
12,82,11,80
4,19,6,75
4,17,7,93
2,13,0,100
7,36,3,90
10,58,2,90
11,62,2,90
3,18,6,88
7,45,0,82
2,13,17,83
5,29,4,92
4,19,6,94
13,63,4,92
4,30,4,89
2,10,11,78
10,50,2,98
3,23,10,90
2,10,11,89
3,15,8,92
3,11,11,89
6,31,8,88
5,25,5,95
6,33,7,89
7,42,3,97
10,41,0,100
2,13,8,75
28,128,3,97
6,36,3,90
5,27,4,78
4,14,9,82
10,52,7,88
3,18,6,81
3,19,18,82
7,31,4,96
5,22,17,83
4,25,5,95
6,32,4,93
10,56,4,89
6,40,3,97
3,20,6,94
7,46,2,95
8,43,3,94
10,54,2,91
5,33,3,90
8,32,4,96
2,12,9,91
2,16,7,87
4,18,13,80
3,20,6,94
3,19,6,88
3,20,6,94
2,12,18,82
3,14,8,58
2,14,8,85
5,23,5,95
18,92,3,93
3,19,6,88
5,19,7,93
14,75,5,89
6,35,3,93
8,40,3,88
1,9,0,100
11,48,3,89
7,37,3,94
3,21,11,72
10,63,4,91
6,26,5,95
12,64,2,98
7,30,4,96
7,40,6,85
5,25,5,90
5,33,3,97
6,33,4,93
4,22,16,84
4,21,6,89
9,44,3,89
4,21,6,94
3,18,6,88
11,52,5,93
12,69,5,93
4,22,5,95
3,24,5,86
4,18,7,93
6,36,3,97
14,69,2,96
3,14,8,83
7,33,4,96
2,7,17,67
6,29,17,83
4,19,6,75
4,19,19,81
3,14,8,92
8,40,6,88
4,19,6,94
4,24,5,95
2,18,6,94
14,76,2,97
4,21,6,83
1,12,8,92
12,67,2,91
3,14,8,83
3,16,93,0
6,40,6,91
1,8,12,88
2,10,11,89
8,46,3,92
3,16,29,64
13,88,3,92
4,28,4,88
2,13,0,100
9,59,2,96
3,17,33,60
11,57,11,72
6,38,3,94
17,81,3,92
10,43,6,94
2,13,8,92
3,16,21,71
3,18,6,75
4,19,6,94
12,51,2,90
5,22,6,89
5,35,3,94
6,34,3,97
9,46,3,97
8,49,5,90
11,61,4,94
7,34,4,96
2,14,15,85
3,17,47,47
1,5,20,80
25,126,4,88
2,13,8,92
5,32,4,93
3,18,6,94
4,22,0,95
17,83,3,92
5,24,5,90
5,24,5,95
7,42,3,94
3,15,15,77
5,31,4,96
9,53,2,91
5,26,5,95
4,20,18,82
5,19,7,80
6,29,29,67
6,30,4,92
7,40,3,91
2,14,8,92
11,55,2,98
7,37,3,84
5,35,23,71
11,58,6,88
4,19,12,88
6,26,5,86
5,25,5,95
7,44,3,89
5,33,7,83
5,32,4,96
13,66,9,89
5,22,6,89
2,9,25,62
3,13,0,100
6,31,4,96
1,8,12,75
13,68,2,91
6,39,3,94
2,18,12,88
2,11,20,80
10,57,4,94
3,14,8,83
13,64,2,96
4,19,0,100
4,14,9,91
2,16,7,87
3,14,8,92
3,13,9,91
2,15,7,86
6,32,4,93
4,30,7,78
5,25,5,95
4,18,7,93
5,25,5,86
6,42,3,92
9,43,0,97
3,22,0,100
11,50,2,90
12,59,4,85
10,56,2,98
2,12,9,91
2,23,9,91
2,11,60,40
3,22,5,95
5,28,4,96
3,17,87,0
2,7,17,33
4,21,11,89
2,8,29,71
4,23,20,80
3,20,6,94
2,14,15,77
10,48,5,85
2,14,8,92
4,22,21,74
5,24,5,90
4,33,13,80
4,15,8,83
10,51,2,88
4,17,7,93
5,25,5,95
6,41,3,94
3,24,5,95
8,51,2,98
4,19,0,100
2,7,0,100
3,20,6,89
10,55,4,87
3,17,0,100
3,18,6,88
11,49,5,87
4,20,12,82
5,33,3,97
1,8,12,88
1,4,25,75
4,22,5,89
4,23,5,90
2,14,15,85
10,53,2,98
15,81,3,96
4,22,5,89
3,13,9,82
2,19,11,89
1,7,14,86
6,28,9,87
11,51,2,90
2,10,22,78
4,28,8,84
4,28,4,92
6,34,3,97
11,50,2,98
5,22,6,89
8,42,3,94
10,44,6,77
1,7,14,86
7,41,20,74
4,30,15,78
2,12,9,82
5,24,5,95
3,22,10,80
3,21,0,100
3,21,5,95
9,44,0,94
3,19,6,88
1,7,14,86
4,27,17,83
7,45,0,90
4,17,36,64
3,21,5,89
6,35,13,70
4,26,4,96
7,50,2,91
4,23,20,80
2,12,9,91
2,11,20,80
9,47,3,97
4,23,5,95
6,38,15,85
4,23,0,100
2,11,20,80
6,27,5,91
2,10,11,78
2,11,10,80
10,65,2,96
4,30,7,89
3,24,5,86
4,17,7,93
4,16,8,92
2,13,8,83
3,32,13,83
3,18,6,94
4,17,7,93
2,14,8,85
5,37,15,85
1,3,33,33
2,8,14,71
6,39,3,94
8,34,4,93
8,40,6,94
3,11,11,89
4,25,5,95
4,17,7,93
4,20,6,94
4,25,5,91
12,66,2,98
6,24,5,95
9,43,3,97
8,41,3,97
4,29,15,85
4,23,5,90
3,11,11,89
7,45,3,97
2,8,14,86
10,47,8,76
2,13,8,83
12,66,2,98
7,33,4,96
3,18,6,88
3,19,6,88
2,10,22,78
3,18,6,94
2,8,29,71
17,93,3,92
7,42,3,92
2,12,9,91
6,31,4,96
2,10,22,78
4,16,8,92
1,6,17,67
11,50,2,85
6,35,3,97
2,20,5,95
4,33,3,93
8,46,0,100
3,14,8,83
3,21,5,89
4,17,0,100
11,44,3,88
3,13,9,91
5,34,3,97
1,5,20,80
3,17,7,93
9,37,3,97
4,19,6,94
8,45,3,95
6,37,6,84
6,31,4,92
3,21,5,89
5,23,11,84
2,17,6,94
3,15,8,92
3,15,8,92
3,20,6,94
6,28,9,87
2,12,18,82
6,39,3,94
3,12,10,80
6,35,3,87
2,11,10,90
1,5,20,80
10,55,4,87
4,17,7,93
11,51,5,85
2,16,13,87
10,63,2,91
3,18,6,94
16,86,1,97
5,23,5,89
2,12,18,82
2,11,20,70
17,93,1,95
4,21,6,89
2,10,11,89
2,8,14,71
4,27,4,96
4,15,8,83
4,31,4,93
2,12,9,82
2,12,9,82
20,101,2,89
3,12,10,80
2,10,11,89
5,25,5,95
4,24,5,95
13,61,8,84
2,16,7,93
6,25,5,90
11,46,6,86
6,29,8,88
9,61,0,96
3,19,18,82
6,35,23,73
4,29,8,85
6,29,4,92
5,32,4,89
3,19,18,82
4,18,7,93
11,51,5,88
5,20,6,88
13,68,4,88
2,11,20,80
6,38,3,94
2,11,20,80
4,22,5,95
8,49,10,90
2,17,12,88
8,34,4,93
4,17,7,79
4,22,16,84
2,15,7,93
3,12,10,90
3,17,7,93
3,11,0,100
2,10,11,89
6,33,4,93
2,13,8,92
3,21,16,84
5,23,5,95
3,18,6,94
6,38,3,97
4,20,6,94
5,24,5,90
3,18,6,94
11,61,4,94
3,16,7,86
9,54,2,93
4,23,5,90
5,33,7,86
5,25,5,90
7,47,2,98
1,5,20,80
5,26,5,91
5,35,3,97
11,47,3,89
5,30,4,85
7,25,5,95
9,33,8,92
3,15,8,69
1,4,25,75
4,19,6,94
4,21,6,94
4,22,5,95
1,4,25,75
1,6,17,67
2,10,22,78
3,21,11,84
3,16,7,86
5,38,3,91
11,52,5,88
5,30,4,92
2,10,22,78
1,8,12,75
3,13,9,91
3,11,11,89
6,31,8,84
2,10,0,78
10,39,7,93
2,10,11,89
12,53,5,88
4,15,33,58
4,17,7,93
3,21,5,89
3,15,8,92
4,15,0,100
2,11,20,80
5,31,4,93
7,48,2,98
7,27,5,90
5,23,21,79
1,5,20,80
18,79,5,89
5,28,4,92
1,5,20,80
10,50,7,90
9,58,4,92
2,8,14,86
2,16,7,93
6,39,6,88
3,18,19,75
7,41,3,94
4,24,5,95
4,16,8,92
11,51,2,90
7,47,20,80
10,44,0,100
4,24,5,95
6,38,18,79
2,16,13,87
3,10,88,0
