7,56,4,92
8,39,6,84
2,20,5,79
10,51,2,95
5,27,4,91
5,34,3,93
15,87,7,89
5,34,13,80
10,57,2,88
1,4,25,75
4,19,12,75
10,48,5,82
5,34,3,97
2,8,29,71
8,56,12,86
9,55,2,96
4,25,5,95
7,40,3,94
12,66,4,96
5,21,6,94
11,61,2,98
4,20,6,82
6,49,2,98
4,15,0,92
13,76,2,94
3,17,7,87
20,91,10,85
3,12,10,80
6,33,4,96
5,21,6,88
3,18,6,94
1,6,17,83
8,49,17,83
2,16,7,93
7,41,3,91
6,33,7,86
5,34,3,97
7,33,4,96
4,18,7,93
2,16,7,87
6,37,3,88
6,30,4,92
4,14,0,100
8,53,2,98
3,16,7,93
5,27,4,96
1,9,11,89
6,41,3,86
3,13,9,91
11,46,6,92
6,30,4,92
6,31,4,92
4,33,7,87
2,11,10,80
14,70,4,93
13,73,2,98
9,42,3,91
5,26,5,91
14,94,2,90
3,20,17,83
3,19,6,88
14,77,11,84
4,25,5,82
3,15,8,77
11,62,10,77
9,51,5,93
13,75,3,90
2,13,8,92
7,47,2,98
3,17,7,87
4,18,7,87
3,17,7,93
3,26,12,83
8,43,17,78
2,12,18,82
5,34,7,87
4,19,6,94
4,25,5,91
3,20,6,83
3,11,11,89
4,20,6,88
5,25,5,90
4,32,10,86
5,31,4,96
6,30,4,96
15,70,4,91
4,23,5,95
3,14,8,75
5,29,4,92
3,17,13,87
13,84,3,94
5,23,5,89
4,27,4,96
4,23,10,75
5,28,4,92
6,40,3,97
12,47,3,92
2,9,12,88
6,32,19,81
5,34,3,93
5,24,20,75
12,63,2,98
7,33,4,96
3,19,6,82
9,75,1,96
11,67,5,95
2,10,22,78
4,19,6,94
12,56,2,93
19,110,1,92
6,32,4,89
16,107,2,96
12,78,1,97
5,34,7,90
11,39,3,86
2,8,100,0
8,53,2,91
3,18,6,94
8,52,2,98
5,33,3,97
8,48,2,95
4,18,7,93
12,61,0,94
4,36,3,97
2,12,9,91
3,16,7,93
9,45,3,86
5,37,3,97
9,43,20,80
1,8,12,88
2,20,5,95
2,14,8,85
6,37,3,97
4,22,5,89
18,104,1,99
4,19,6,88
7,33,4,96
4,22,5,95
5,28,21,79
3,14,25,67
4,21,6,94
20,88,3,86
4,17,7,93
4,24,5,90
3,25,13,87
3,15,8,85
9,46,5,95
7,32,4,96
9,46,3,89
6,30,4,96
4,21,11,78
5,26,5,95
3,17,7,93
7,27,5,95
6,36,0,87
8,37,0,100
10,37,4,96
4,25,5,91
9,49,2,95
4,33,10,90
3,9,14,86
6,46,2,90
6,27,9,91
11,67,18,82
11,70,2,95
2,9,25,75
4,18,7,93
3,13,9,82
2,13,8,83
13,61,0,94
4,34,3,94
6,29,4,96
4,24,0,95
5,33,0,86
6,31,4,96
8,40,0,100
9,35,4,93
1,8,12,88
5,34,93,0
2,11,10,80
2,12,9,91
5,23,11,79
4,19,6,94
9,50,2,98
2,11,10,90
2,11,10,80
6,28,9,87
1,10,10,80
11,58,4,90
2,10,22,78
1,2,0,0
2,11,10,90
3,21,16,79
10,51,0,98
3,19,6,94
15,71,2,93
8,41,3,97
5,28,8,88
20,114,3,94
3,19,6,88
4,27,4,96
4,29,4,88
3,14,17,83
4,19,0,81
5,24,5,95
7,38,3,94
10,45,3,94
