Words_Title,Chars_Title,Upper_percentage,Lower_percentage
8,35,4,96
2,10,22,78
4,18,7,73
4,30,7,89
16,100,2,96
2,10,22,78
5,30,4,96
7,33,7,93
5,18,7,71
6,28,13,83
1,6,17,83
2,10,22,78
2,10,22,78
4,27,9,87
3,16,7,93
5,25,5,90
1,4,25,75
7,31,4,92
2,8,29,71
3,11,11,89
3,12,10,90
2,11,10,50
10,41,3,97
13,81,4,94
2,11,20,70
2,10,22,78
8,34,4,93
6,38,15,79
3,12,30,70
4,28,8,88
9,47,3,97
2,10,22,78
17,75,3,92
2,10,22,78
2,11,20,80
3,15,8,92
3,17,13,87
2,10,22,78
4,29,8,84
5,31,7,93
13,59,9,74
7,37,19,58
2,13,17,83
2,10,22,78
13,69,2,95
2,11,20,80
2,11,20,80
11,56,2,91
13,62,2,90
2,10,22,78
2,10,22,78
3,20,6,94
4,17,7,93
5,21,0,100
2,10,22,78
2,10,22,78
18,109,1,93
2,18,6,88
2,10,22,78
10,54,4,84
3,20,6,78
1,11,9,91
4,34,10,84
12,74,3,90
2,10,11,89
2,9,12,88
6,32,4,96
1,9,11,78
5,34,17,83
1,4,25,75
2,10,22,78
3,14,8,83
9,55,6,83
9,48,5,90
2,9,25,75
2,11,20,70
2,10,22,78
2,8,29,71
12,48,5,95
2,10,22,78
23,112,3,90
3,22,5,95
2,10,22,78
2,15,7,93
16,84,1,93
7,27,5,95
8,48,15,85
13,60,2,96
15,68,4,83
2,10,22,78
2,10,22,78
2,9,0,100
2,8,29,71
2,10,22,78
2,10,22,78
2,10,22,78
11,64,2,96
2,10,22,78
7,32,4,96
2,8,29,71
1,11,91,0
2,10,22,78
2,17,6,88
2,10,22,78
8,30,30,65
2,10,11,89
2,10,22,78
8,55,12,77
27,141,3,90
4,31,4,93
2,10,22,78
4,21,6,83
2,10,22,78
3,15,8,85
6,47,14,83
2,10,22,78
5,23,5,95
2,10,22,78
5,27,0,100
3,14,8,92
3,17,7,93
2,10,22,78
10,61,6,87
12,81,3,91
2,10,22,78
5,27,4,96
2,10,22,78
11,56,2,91
2,10,22,78
8,51,5,93
2,10,22,78
12,69,3,95
11,54,2,91
7,35,3,86
3,18,6,94
2,8,29,71
4,17,36,57
4,31,4,93
4,23,5,90
2,10,22,78
4,19,6,81
2,13,17,83
5,29,12,84
2,10,11,89
2,10,22,78
2,10,22,78
2,10,22,78
2,10,22,78
5,19,0,93
2,11,20,70
4,20,6,82
2,10,22,78
5,26,5,95
7,33,4,96
5,38,3,97
10,57,4,96
5,31,7,93
2,10,22,78
16,84,3,94
2,21,5,95
4,29,4,92
6,36,3,97
8,66,2,78
12,61,4,94
2,10,22,78
10,60,2,90
3,11,11,78
5,53,2,92
2,10,22,78
2,10,22,78
11,83,12,79
2,9,25,75
2,9,25,75
2,10,22,78
3,14,8,92
4,25,5,95
2,10,22,78
4,21,6,89
2,10,22,78
2,10,22,78
8,46,3,97
2,10,22,78
2,10,22,78
2,12,18,82
2,10,22,78
2,10,22,78
4,28,12,88
4,23,5,90
2,10,22,78
3,13,9,82
2,10,22,78
2,10,22,78
7,36,3,97
2,10,22,78
3,12,20,80
2,10,22,78
7,32,4,92
8,50,5,93
2,9,25,75
16,89,11,88
2,10,22,78
2,14,8,92
4,23,15,85
1,13,8,69
2,10,22,78
2,10,22,78
5,25,5,81
2,15,14,79
8,33,4,96
2,14,15,85
2,10,22,78
5,22,6,83
8,39,3,94
2,9,12,88
2,10,22,78
2,10,22,78
10,55,4,87
11,50,8,82
2,10,22,78
5,20,6,94
2,10,22,78
2,12,18,82
2,10,22,78
5,27,4,96
2,10,22,78
2,10,22,78
2,10,22,78
8,41,3,97
2,10,22,78
2,10,22,78
7,39,15,85
11,56,9,89
10,82,3,96
3,22,10,80
2,10,22,78
2,10,22,78
6,19,14,86
14,77,22,72
2,10,22,78
2,10,22,78
2,11,10,80
14,62,4,94
2,10,22,78
2,10,22,78
2,10,22,78
9,62,4,87
2,10,22,78
4,15,8,92
10,54,9,86
6,31,8,85
2,9,25,75
3,10,12,88
2,10,22,78
4,28,4,96
4,27,17,79
7,35,14,86
2,10,22,78
2,14,8,92
10,64,2,84
6,26,5,86
11,53,98,0
10,47,8,82
4,22,5,95
12,68,2,91
4,16,23,77
10,47,8,82
3,12,10,80
2,10,22,78
2,10,22,78
2,12,9,91
1,4,25,75
2,10,22,78
2,10,22,78
4,15,17,75
3,21,5,74
2,10,22,78
10,47,5,95
2,11,10,80
6,34,7,90
10,62,2,94
1,11,9,91
10,54,2,89
2,10,22,78
4,23,5,95
2,10,22,78
2,10,22,78
2,10,22,78
3,14,8,83
3,26,4,88
2,10,22,78
3,27,4,96
2,10,22,78
2,10,22,78
4,21,11,89
2,10,22,78
6,38,3,91
9,63,2,95
3,15,23,69
11,48,8,84
15,78,2,97
10,53,7,82
15,98,1,98
11,61,2,92
2,10,22,78
3,16,21,79
8,41,15,85
2,10,22,78
2,13,17,83
2,10,22,78
10,61,4,88
4,25,5,95
10,57,4,88
2,10,22,78
2,10,22,78
4,33,3,93
8,43,3,86
2,14,8,85
17,96,1,95
2,10,22,78
4,28,4,96
2,8,29,71
3,14,8,92
10,60,2,90
3,24,14,86
5,36,3,91
9,33,8,88
2,10,22,78
6,42,100,0
10,59,4,94
4,19,25,62
2,10,11,89
2,10,22,78
1,10,10,90
3,12,50,50
2,10,22,78
6,32,4,96
14,77,91,0
1,4,25,75
2,10,11,89
2,10,22,78
4,14,27,73
13,62,2,92
5,30,4,88
7,35,7,83
4,28,8,88
10,39,7,77
10,45,3,97
5,28,4,96
5,30,8,85
8,42,6,91
2,10,22,78
1,7,14,86
6,33,4,96
6,30,16,80
2,11,20,70
5,29,16,56
2,10,22,78
2,10,22,78
2,10,22,78
2,10,22,78
2,10,22,78
8,56,2,94
2,11,20,80
4,26,17,83
8,46,3,97
5,30,4,96
2,10,22,78
2,10,22,78
11,52,2,90
2,8,14,86
5,33,21,68
1,7,14,86
8,55,6,92
4,21,33,44
2,15,7,86
5,36,3,91
10,49,5,85
2,14,15,77
9,69,3,95
3,13,0,91
4,17,7,93
2,12,18,82
2,17,6,69
14,81,3,96
2,10,22,78
2,10,22,78
3,12,30,70
3,14,8,92
2,11,20,80
2,11,20,70
2,10,22,78
8,47,2,95
2,10,22,78
4,23,10,80
5,35,3,94
12,75,2,97
13,62,2,90
3,13,0,91
1,4,25,75
2,10,22,78
2,10,22,78
2,10,22,78
2,10,22,78
2,10,22,78
7,34,7,89
2,9,100,0
6,26,14,81
2,10,22,78
3,12,20,80
3,13,27,73
14,76,0,98
2,10,22,78
2,8,29,71
11,71,3,89
2,15,93,0
6,33,7,89
2,13,17,83
10,53,2,89
2,10,22,78
2,12,9,82
2,10,22,78
2,10,11,78
6,33,4,86
3,12,10,70
2,10,22,78
2,16,13,87
2,10,22,78
6,34,3,97
4,18,33,67
17,91,4,92
1,11,9,91
2,10,22,78
7,28,5,82
2,10,22,78
5,24,5,95
9,53,2,82
5,25,24,76
2,14,15,85
1,9,11,78
4,22,11,89
7,48,2,93
12,64,8,91
2,10,22,78
2,11,20,80
5,21,12,88
2,10,22,78
6,35,13,87
2,15,7,86
2,10,22,78
12,57,2,89
2,10,22,78
6,33,4,96
2,10,22,78
2,10,22,78
5,32,11,75
10,60,4,88
2,10,22,78
7,25,11,89
3,15,8,92
2,10,22,78
2,10,22,78
3,13,9,82
11,59,4,92
2,12,9,91
3,21,5,95
7,46,5,92
13,66,9,87
10,53,5,93
2,10,22,78
6,33,18,82
9,54,4,91
2,10,22,78
9,55,2,96
6,34,3,97
1,9,11,89
9,52,0,98
1,10,10,80
2,8,29,71
9,58,2,98
2,15,14,86
4,28,12,88
3,14,8,92
10,46,5,84
4,17,21,79
8,44,3,95
8,42,3,86
2,10,22,78
2,8,29,57
2,10,22,78
2,10,22,78
2,10,22,78
2,10,22,78
3,22,15,80
7,32,8,88
7,33,19,78
2,18,12,82
2,10,22,78
9,60,6,83
4,28,4,96
5,22,22,72
2,10,22,78
2,10,22,78
2,10,22,78
9,58,2,98
9,37,3,86
2,10,22,78
2,10,22,78
3,21,5,79
11,63,9,79
2,10,22,78
2,18,6,94
2,10,22,78
9,35,7,93
6,33,4,89
4,15,100,0
3,21,5,95
5,21,6,82
2,9,12,75
1,3,0,100
3,12,10,90
4,16,8,85
2,12,18,82
2,13,17,83
2,13,8,92
10,48,5,85
8,31,4,96
1,8,12,88
7,41,6,86
15,85,1,97
2,10,22,78
2,10,22,78
2,10,22,78
2,10,22,78
6,32,4,96
8,52,4,93
2,10,22,78
2,10,22,78
4,27,4,92
3,19,6,88
11,58,2,94
3,17,7,93
2,10,22,78
4,19,6,94
2,10,22,78
6,33,4,96
2,10,22,78
9,57,4,94
4,18,20,73
2,10,22,78
5,34,7,87
2,9,12,88
2,10,22,78
2,10,22,78
2,10,22,78
17,82,2,97
2,12,9,82
2,9,12,75
9,51,14,81
1,9,11,89
2,10,22,78
2,10,22,78
5,19,0,93
14,80,6,93
5,21,24,76
5,29,4,92
10,66,5,88
2,10,22,78
2,10,22,78
2,10,22,78
3,15,8,85
2,10,22,78
20,92,1,95
2,10,22,78
12,49,8,89
2,10,11,89
2,10,22,78
5,22,11,78
9,50,19,79
4,16,15,77
8,43,3,94
7,43,3,95
2,10,22,78
6,34,3,76
4,24,5,90
3,14,8,75
1,6,17,83
3,28,96,0
10,67,3,88
18,101,2,90
2,10,22,78
12,70,5,90
8,44,3,86
2,16,13,87
5,36,3,97
1,4,0,100
2,14,38,62
2,10,22,78
13,59,2,87
5,39,11,89
2,10,22,78
2,10,22,78
2,13,17,83
13,76,6,94
2,10,22,78
1,9,11,89
9,55,2,98
5,31,4,93
3,21,5,68
12,57,0,91
2,10,22,78
7,47,5,88
2,10,22,78
3,12,10,90
3,17,7,93
14,89,3,91
8,52,9,84
3,14,25,75
13,64,4,88
7,43,3,97
2,9,25,75
2,10,11,89
11,64,19,78
2,10,22,78
10,45,8,81
2,10,22,78
2,11,20,80
5,38,3,97
3,18,19,81
3,12,10,80
2,15,14,71
6,36,3,90
10,52,7,84
2,10,22,78
7,31,4,92
7,47,10,80
2,10,22,78
9,61,2,94
2,10,22,78
2,10,22,78
16,117,5,89
3,15,8,85
2,14,100,0
2,10,22,78
1,7,14,86
4,18,7,93
6,28,4,83
4,25,5,95
2,15,7,86
2,10,22,78
3,22,10,80
4,24,5,76
2,10,22,78
12,65,6,93
2,19,0,59
12,62,4,88
19,111,0,100
1,10,10,90
13,65,2,98
2,10,22,78
2,8,29,71
7,51,4,87
3,12,30,70
2,10,22,78
6,31,8,85
2,10,22,78
9,52,16,84
10,61,19,81
2,10,22,78
3,18,12,75
2,10,22,78
5,25,5,95
2,10,22,78
3,18,6,94
2,10,22,78
2,9,25,75
7,38,3,94
2,10,22,78
2,10,22,78
11,72,2,95
2,10,22,78
8,39,9,81
13,69,2,98
2,15,64,29
4,23,5,95
3,12,90,0
2,10,22,78
8,52,16,82
2,13,17,83
2,6,20,80
2,10,22,78
15,87,3,96
1,12,8,92
3,14,8,92
2,10,22,78
7,49,5,93
9,55,2,87
2,10,22,78
2,10,22,78
6,47,5,93
12,78,1,99
7,35,3,97
2,10,22,78
4,22,11,89
8,51,2,98
2,8,14,71
16,73,2,93
2,14,0,92
3,18,6,88
2,8,29,71
2,20,5,89
5,33,3,97
2,10,22,78
3,20,11,78
2,10,22,78
7,39,3,97
10,45,6,83
11,61,20,76
11,60,2,98
2,11,10,80
2,10,22,78
1,9,11,89
3,14,8,83
2,10,22,78
2,14,15,77
2,10,22,78
2,14,8,85
2,10,22,78
2,10,22,78
2,12,9,91
13,57,7,86
4,19,25,75
19,114,5,91
10,63,4,80
2,10,22,78
5,35,3,94
2,8,29,71
10,45,3,94
10,57,6,83
4,25,5,95
3,17,20,80
2,16,7,93
1,21,14,52
10,65,4,89
3,21,5,95
2,11,20,80
2,10,22,78
3,20,6,94
4,23,5,95
5,22,6,94
5,18,36,57
6,44,8,90
10,55,7,93
6,42,3,97
6,39,3,88
3,19,12,76
5,36,3,94
2,14,8,92
16,97,5,91
2,10,22,78
10,52,5,86
1,5,20,80
4,16,8,92
8,39,16,81
5,23,16,84
2,8,29,71
4,31,7,86
3,12,30,60
8,46,3,95
11,61,2,98
13,82,4,89
7,50,14,84
3,18,6,88
10,43,6,94
2,10,22,78
2,24,100,0
11,56,2,91
19,85,3,91
10,50,5,85
3,16,7,86
2,10,22,78
2,10,22,78
2,10,11,89
5,34,7,87
4,36,9,91
12,61,2,90
6,38,15,85
11,49,5,92
9,40,3,94
3,17,100,0
2,10,22,78
7,47,5,93
10,55,4,87
5,32,18,75
1,8,12,88
2,10,22,78
8,33,4,96
2,10,22,78
2,10,22,78
6,28,4,87
2,9,12,75
12,66,13,82
2,11,10,80
8,54,9,89
7,41,17,80
14,61,6,88
2,21,10,80
2,10,22,78
8,45,3,97
1,11,9,91
21,104,6,92
4,26,4,91
7,36,3,93
16,89,1,99
2,8,29,71
3,21,0,100
10,58,4,82
2,10,22,78
2,14,8,92
8,39,3,97
5,25,5,95
2,10,22,78
7,37,23,77
2,13,17,75
12,56,2,98
2,13,8,92
3,27,12,88
5,32,4,96
2,10,22,78
5,22,6,94
2,10,22,78
2,10,11,89
9,43,3,94
6,34,7,82
7,28,18,82
2,10,22,78
18,94,1,95
12,71,3,93
5,26,9,91
5,31,4,93
8,46,8,90
4,37,6,85
2,10,22,78
1,6,0,67
5,25,5,95
4,26,9,78
2,10,22,78
11,43,3,88
1,7,14,86
9,39,3,97
4,17,7,86
5,31,11,81
12,67,2,93
6,40,3,94
8,42,17,83
4,29,12,88
4,21,22,72
5,29,16,80
6,29,33,62
2,9,12,75
2,10,11,89
7,34,4,93
7,50,2,93
16,68,2,92
5,17,8,92
2,10,22,78
1,7,14,86
2,14,15,77
4,19,6,88
2,10,22,78
2,10,22,78
6,24,11,84
2,10,22,78
2,10,22,78
3,18,12,75
8,52,7,87
7,33,7,93
2,10,22,78
10,58,4,86
7,43,8,81
10,53,5,86
2,10,22,78
2,10,22,78
11,55,0,87
2,9,25,62
5,27,9,91
2,10,11,89
5,27,4,96
9,48,15,75
14,98,2,95
2,13,0,100
5,24,25,60
2,12,73,0
2,10,22,78
2,10,22,78
7,41,3,94
2,10,22,78
1,11,9,91
3,14,17,83
2,10,22,78
12,72,0,93
2,8,29,71
2,17,6,88
3,18,12,62
1,10,10,90
5,27,0,96
4,18,7,87
7,32,23,73
2,10,22,78
2,10,22,78
2,12,9,91
2,13,0,100
2,8,29,71
3,21,16,84
15,79,2,95
2,8,29,71
5,23,21,74
11,57,2,91
5,26,5,95
2,10,22,78
2,12,9,91
12,59,4,85
10,46,5,84
8,46,18,74
9,51,5,81
16,90,1,99
8,36,7,93
9,67,2,93
8,44,19,81
2,10,22,78
2,10,22,78
6,29,4,96
2,10,22,78
2,13,17,83
8,42,3,94
2,10,11,89
2,14,8,92
2,10,22,78
4,23,5,65
5,28,8,92
4,24,10,90
11,53,2,91
2,10,22,78
6,35,7,93
11,68,3,91
7,48,5,86
11,59,6,88
10,72,2,92
4,35,3,97
1,13,8,92
2,10,22,78
4,28,16,80
2,8,29,71
7,33,11,89
2,11,10,80
11,53,2,91
6,25,10,90
2,9,12,88
2,8,29,71
2,9,12,75
3,14,8,92
3,24,5,95
2,10,22,78
4,16,31,62
9,52,9,89
3,24,9,91
10,71,5,87
2,13,17,83
4,21,6,94
4,18,0,100
15,77,2,94
4,20,6,88
2,10,22,78
3,24,5,95
19,81,6,87
2,10,22,78
14,72,3,92
6,37,0,100
2,10,22,78
8,46,5,79
12,58,4,87
4,39,3,92
2,10,22,78
8,38,6,81
1,9,11,89
10,57,2,90
25,138,2,95
4,22,89,0
2,10,22,78
2,8,29,71
3,16,7,86
6,31,4,92
2,10,22,78
2,10,11,89
11,48,3,95
3,16,21,79
2,10,22,78
5,36,16,84
3,23,5,76
2,8,29,71
3,21,5,95
4,27,4,92
3,18,0,94
2,13,8,75
2,10,22,78
2,10,11,89
2,9,12,75
2,18,6,94
7,31,8,92
2,21,10,90
11,50,2,90
7,48,14,83
2,10,11,89
13,70,7,91
3,24,5,95
10,64,4,84
2,10,22,78
6,26,5,90
13,69,2,93
13,78,3,89
6,27,5,95
2,8,29,71
3,15,15,77
6,26,5,90
7,53,13,81
2,10,22,78
5,30,4,96
2,10,22,78
2,13,8,92
8,39,3,97
3,20,6,94
6,25,30,70
2,10,22,78
1,4,25,75
8,41,3,97
3,20,6,89
2,8,29,71
3,15,8,92
10,62,2,92
4,16,8,92
3,19,6,94
11,58,4,92
15,93,4,94
1,4,25,75
2,8,29,71
3,24,9,82
15,85,7,88
2,11,0,90
11,60,18,78
24,128,3,95
15,86,1,94
2,10,22,78
2,7,33,67
1,3,33,67
3,12,10,70
5,35,16,84
5,28,4,88
2,10,22,78
1,10,90,0
22,117,3,96
2,10,22,78
1,6,17,83
10,58,2,90
3,23,19,81
4,23,5,85
15,90,1,95
5,27,4,96
2,10,22,78
7,37,3,94
4,19,6,94
12,60,2,92
6,41,3,92
1,7,14,71
6,27,5,95
5,24,10,80
11,52,2,90
5,30,92,0
7,35,7,79
5,34,17,80
6,27,5,73
2,10,22,78
10,71,11,89
2,8,29,71
2,8,29,71
10,48,3,97
2,10,22,78
4,20,6,94
7,51,11,89
11,51,5,88
8,38,3,94
1,7,14,86
2,10,22,78
9,54,2,98
1,6,17,83
2,15,21,43
2,10,22,78
2,12,9,55
8,45,3,95
2,8,29,71
11,52,2,98
6,32,22,78
19,101,5,92
2,10,22,78
2,8,29,71
2,8,29,71
2,10,22,78
2,18,6,94
4,13,30,70
2,9,12,88
6,38,3,97
8,47,8,85
10,65,2,91
2,16,7,93
3,14,25,75
10,47,3,87
8,43,22,75
10,45,3,97
8,50,0,100
4,24,5,95
6,31,15,81
4,17,29,64
8,51,16,77
3,9,14,86
9,54,2,87
4,23,5,90
2,12,18,73
2,8,29,71
8,37,0,97
8,50,2,91
3,17,13,80
6,24,95,0
2,8,29,71
5,23,5,89
6,35,3,93
11,55,4,93
8,44,3,81
2,10,22,78
2,17,6,88
2,8,29,71
8,44,5,89
13,61,2,96
6,40,20,69
6,56,6,90
2,15,7,86
6,33,11,75
8,50,5,91
2,13,17,83
13,73,5,95
4,21,6,94
5,21,6,94
6,36,0,97
3,18,12,75
3,13,27,73
6,34,3,79
2,13,33,50
2,10,22,78
3,12,10,80
2,11,20,70
5,25,5,95
2,11,20,70
2,10,22,78
2,14,15,85
11,50,2,90
6,30,4,96
17,93,0,94
2,10,22,78
5,32,4,89
11,61,2,98
6,25,5,90
5,27,9,83
12,60,2,92
3,15,8,85
6,39,29,56
2,8,29,71
5,23,56,33
2,10,22,78
3,17,13,87
6,32,11,78
4,28,72,0
2,10,22,78
11,63,11,89
2,10,22,78
6,43,3,97
2,10,22,78
3,15,15,85
2,10,22,78
5,22,6,94
11,62,19,77
2,8,29,71
4,27,4,92
1,9,11,89
12,63,2,90
1,7,14,86
2,11,20,80
2,10,22,78
2,14,15,77
2,17,6,88
3,17,7,93
2,12,18,82
5,29,4,96
5,18,14,64
2,10,22,78
10,56,4,87
9,58,2,92
1,3,33,67
3,12,10,80
4,22,21,68
2,19,6,89
4,21,11,83
2,11,10,80
7,41,91,0
4,31,14,82
6,37,19,75
2,14,15,77
8,46,5,85
3,21,11,89
2,10,22,78
2,8,29,71
4,31,4,86
11,51,2,90
3,15,15,85
10,50,0,100
2,10,22,78
2,10,22,78
11,64,2,93
4,29,15,85
3,20,11,78
9,74,5,94
2,10,22,78
4,20,6,94
2,8,29,71
1,5,20,80
2,10,22,78
3,23,5,95
2,15,7,93
3,22,5,90
2,19,11,89
9,59,59,29
1,8,12,88
6,35,3,90
27,130,2,97
15,93,1,95
