Words_Title,Chars_Title,Upper_percentage,Lower_percentage
7,39,3,97
6,39,3,94
3,17,7,93
4,25,5,91
8,47,2,92
8,49,5,90
1,3,100,0
2,14,15,85
3,17,20,80
2,11,10,90
2,11,10,90
12,57,4,89
3,17,7,80
4,24,19,71
1,9,0,100
4,22,16,63
6,60,2,95
3,14,25,75
2,10,22,78
5,22,6,89
5,28,4,92
1,4,75,0
3,13,27,73
1,10,10,90
2,19,6,94
7,31,4,96
2,21,10,70
1,1,100,0
1,8,12,75
3,23,5,95
8,37,3,97
7,38,3,97
2,11,10,80
6,29,17,79
2,14,8,92
1,7,14,86
10,41,3,94
7,32,8,92
2,14,15,85
19,106,2,93
11,78,5,91
3,17,20,73
4,27,12,83
2,9,12,88
8,56,2,90
6,30,32,64
2,19,11,89
3,17,7,93
4,21,17,83
5,21,6,94
9,44,6,89
1,11,9,91
3,19,6,94
4,24,5,95
9,47,18,72
3,21,11,74
5,22,6,89
5,28,4,96
3,20,6,94
7,37,6,84
4,21,12,82
2,13,17,83
4,30,4,93
6,38,3,85
5,22,6,89
3,17,7,93
3,22,5,95
6,25,5,90
9,69,3,95
2,24,9,70
2,14,15,85
1,8,100,0
3,17,7,93
4,21,6,89
2,20,5,84
4,26,4,96
10,61,2,96
1,7,14,86
2,11,10,80
2,9,25,75
2,21,5,70
3,15,8,92
8,35,7,86
5,23,5,95
3,18,6,94
3,15,8,92
7,29,30,70
6,41,3,94
4,17,7,93
4,23,5,90
4,28,4,92
3,20,11,83
2,14,8,92
1,10,10,80
4,28,4,92
2,24,9,91
3,24,14,86
2,16,7,93
5,27,9,91
2,12,18,82
3,15,8,92
2,16,7,93
12,68,2,96
1,11,9,91
5,26,23,68
3,15,23,77
1,9,11,89
2,14,15,85
6,28,4,87
5,27,9,87
1,11,9,55
5,21,6,94
1,11,9,91
7,60,2,85
3,15,8,92
1,11,9,91
6,27,5,91
5,27,4,87
2,15,14,86
8,49,5,86
1,8,12,88
1,12,8,92
5,21,6,94
2,11,10,80
8,35,4,93
1,7,14,86
5,30,4,92
3,19,6,88
10,57,2,96
3,20,6,83
6,34,10,90
9,42,3,88
7,37,10,87
5,27,4,87
9,37,10,90
6,38,3,88
2,20,11,79
3,18,6,94
2,15,7,71
1,9,11,89
5,28,4,96
3,24,5,91
2,11,10,80
4,18,7,93
5,24,5,95
2,9,12,88
1,9,11,89
2,12,18,82
2,17,6,88
1,4,25,50
6,28,4,96
7,32,4,92
2,15,14,79
5,24,16,74
2,12,9,91
3,10,12,88
6,41,14,83
5,32,4,96
4,20,6,88
1,11,9,91
3,16,7,86
4,20,18,76
10,50,2,93
4,18,7,93
2,14,15,85
2,14,100,0
6,35,3,93
2,9,12,88
7,37,10,81
4,23,5,95
4,23,5,90
4,18,7,87
3,17,20,80
4,21,6,83
4,14,27,73
15,88,5,92
9,38,13,83
2,13,17,83
1,13,8,92
13,74,5,95
9,39,3,87
8,56,2,96
1,4,25,50
2,13,8,92
2,14,69,23
3,22,5,90
6,22,6,94
1,9,11,89
2,10,11,67
7,30,4,96
4,20,6,94
5,21,6,94
1,4,25,50
3,21,16,84
3,21,5,89
6,29,4,92
1,8,12,88
6,28,9,91
6,30,4,92
2,11,10,80
2,17,6,88
2,20,5,89
2,10,11,89
4,24,5,86
10,57,4,94
2,11,10,80
2,12,18,82
9,72,3,94
3,15,8,92
6,32,4,93
3,19,6,94
2,15,14,86
2,10,11,89
5,26,5,95
4,18,7,87
4,19,19,75
4,32,83,0
5,38,3,94
4,31,4,93
5,30,4,96
5,37,3,94
3,15,8,85
6,35,37,40
3,13,9,82
2,10,22,78
9,39,6,90
4,21,17,83
5,43,3,90
2,19,11,89
3,18,19,81
7,44,13,84
4,23,5,95
2,15,14,79
1,8,12,88
4,20,6,88
4,27,4,83
2,9,12,88
