10,71,2,90
4,21,6,89
7,36,17,83
11,69,11,82
2,13,92,0
11,45,6,71
2,12,9,91
6,30,4,92
8,42,17,83
7,39,3,91
8,43,17,81
8,40,6,94
19,103,5,93
11,58,2,96
4,33,3,90
8,41,3,94
9,57,20,78
9,42,3,94
8,45,3,92
7,53,11,74
22,116,3,86
3,14,8,92
8,44,5,92
7,44,5,92
7,48,2,98
11,52,2,90
5,26,5,95
13,84,1,94
3,21,5,95
9,52,2,98
4,21,6,94
5,31,100,0
9,38,3,97
2,9,25,75
4,29,8,85
3,18,12,88
10,56,17,79
6,27,5,82
4,26,4,91
10,55,4,85
5,26,32,64
4,32,3,93
3,18,19,81
11,71,3,97
6,28,4,87
3,20,6,94
10,55,2,93
14,68,4,91
10,51,7,86
4,21,6,94
19,112,15,80
7,31,16,76
8,56,14,84
18,101,18,79
6,28,4,87
8,36,3,97
6,40,23,69
12,59,2,90
11,51,10,83
2,19,11,83
3,19,6,76
10,43,3,94
21,117,3,93
9,40,3,81
22,115,2,95
8,42,3,94
7,50,9,89
11,51,2,90
11,65,2,95
5,25,5,95
13,66,7,81
7,39,18,79
8,48,2,85
4,39,3,92
5,28,17,79
5,39,3,91
2,15,7,93
4,20,6,94
7,55,43,39
3,16,7,93
6,32,0,96
14,72,14,83
6,34,3,97
6,40,94,0
6,28,26,70
4,19,12,88
16,94,0,97
1,13,0,92
19,104,7,88
3,18,6,94
7,29,4,87
16,86,1,96
9,42,9,91
11,60,6,90
7,32,4,88
8,42,3,97
5,24,5,95
5,38,15,79
14,64,2,96
9,47,8,85
1,3,33,67
7,39,3,94
5,30,4,85
9,47,0,87
5,37,3,97
5,26,9,86
7,40,3,82
4,29,8,85
8,52,13,80
4,20,6,88
8,56,2,94
7,51,2,96
5,23,5,95
7,36,3,90
5,20,0,88
7,44,3,95
2,9,0,100
4,24,19,81
14,75,50,45
12,63,2,83
9,73,8,86
10,78,4,87
10,51,7,88
20,100,1,94
8,42,6,83
5,31,4,96
7,53,13,85
3,22,5,95
10,47,5,89
8,36,0,93
3,30,11,89
3,20,6,94
6,20,13,73
5,30,4,88
5,22,22,78
11,64,9,85
4,24,5,86
5,33,3,97
3,16,21,79
2,12,9,82
6,33,18,82
3,15,8,85
9,36,4,93
1,6,17,67
7,40,3,91
13,59,6,83
10,47,3,97
19,93,7,89
13,83,3,89
12,56,2,96
17,80,3,92
2,9,38,25
5,29,48,48
4,29,31,69
3,16,0,100
15,92,6,90
6,32,4,93
4,29,4,96
7,36,3,93
12,67,7,93
2,13,8,83
6,35,13,80
3,14,83,0
8,38,10,81
4,32,3,97
18,98,1,94
5,41,3,92
4,22,5,89
7,35,3,93
4,27,0,92
8,41,3,88
4,21,6,89
15,76,3,89
10,57,15,81
5,30,4,92
15,75,2,98
14,80,1,93
10,54,2,91
15,94,2,95
1,6,17,67
2,11,10,80
5,33,90,0
5,45,2,95
4,28,16,76
10,55,4,72
1,11,0,100
7,31,4,96
3,16,7,86
3,19,6,88
9,48,2,90
1,6,17,67
5,27,0,100
7,44,3,95
3,15,8,85
4,24,14,86
4,22,5,95
5,37,3,97
12,50,5,87
11,59,2,96
4,27,4,88
13,55,2,88
2,17,6,88
13,64,2,94
4,23,5,95
9,52,84,0
12,85,92,0
5,23,5,95
4,19,6,94
6,40,9,86
2,7,17,83
3,25,9,87
2,13,8,92
5,26,14,86
5,22,6,94
9,47,3,95
4,18,33,67
3,23,14,71
7,36,3,93
7,48,5,86
3,15,0,92
7,39,3,97
5,32,4,86
3,19,6,88
24,128,2,97
15,100,1,94
5,26,5,91
11,60,24,66
5,33,14,86
3,16,7,93
6,38,9,88
3,15,8,92
10,43,6,91
6,24,32,68
13,61,2,98
8,51,2,95
1,8,50,0
12,47,0,83
5,37,3,91
5,31,11,78
6,38,6,94
4,29,8,92
7,38,3,94
7,38,3,94
8,43,3,94
4,23,5,90
5,29,4,92
8,55,21,73
8,42,3,97
6,24,5,89
19,76,3,91
9,49,2,95
5,22,100,0
3,25,9,91
6,42,14,81
13,62,2,86
6,28,9,87
9,44,3,97
3,39,5,84
5,30,15,81
4,31,4,89
14,59,9,85
8,52,7,89
3,22,5,95
1,4,25,75
10,58,2,96
4,21,6,94
2,12,18,82
5,39,9,89
4,24,19,81
13,86,1,92
13,64,2,92
1,15,7,87
7,54,2,90
8,31,4,75
3,13,9,91
3,11,11,89
26,128,4,89
7,43,0,100
3,14,8,92
3,15,31,69
2,15,7,86
21,100,1,91
3,13,73,0
10,40,6,84
6,30,4,96
13,60,4,79
11,58,6,85
4,22,5,79
5,22,6,94
4,22,5,95
13,63,2,94
6,25,95,0
12,60,8,84
11,47,3,89
2,20,5,68
11,54,2,98
3,17,7,93
11,57,2,96
8,51,16,70
9,51,2,91
4,27,4,96
3,14,8,75
13,64,2,96
17,77,2,95
1,12,8,67
6,41,11,89
20,99,5,89
4,21,17,83
9,46,3,95
16,89,11,85
8,47,2,98
6,40,6,86
4,22,16,84
4,31,14,82
9,55,0,98
3,21,5,95
10,49,5,82
3,18,6,94
8,42,3,94
9,59,8,90
2,21,5,95
4,35,6,69
4,19,6,94
4,17,7,86
13,61,10,88
14,80,6,91
13,63,8,86
2,14,15,85
6,35,13,87
7,36,3,93
1,9,11,89
8,52,4,87
16,78,6,86
6,33,4,96
13,68,2,93
3,17,7,93
9,45,3,97
14,67,2,93
5,35,3,90
2,12,9,91
6,30,24,56
7,36,3,93
16,85,4,94
1,14,7,86
2,11,10,70
3,17,7,93
10,49,2,98
3,16,14,86
12,56,16,82
10,48,3,95
10,69,3,93
4,27,17,83
6,38,3,91
5,24,5,95
4,22,5,89
16,94,5,87
3,14,25,42
7,44,11,89
4,24,5,95
6,24,5,95
9,65,2,98
14,60,2,89
5,28,4,96
4,36,24,58
4,27,4,96
2,10,11,78
9,50,5,95
3,17,7,93
6,30,4,92
2,25,4,92
6,37,3,91
3,18,25,69
2,14,0,100
9,48,2,88
2,18,6,94
1,5,20,80
2,17,6,88
1,4,25,75
12,74,2,92
4,16,8,92
9,42,26,74
1,8,12,75
9,55,2,91
5,25,14,62
4,34,3,81
15,71,2,93
7,39,6,88
11,68,3,95
10,56,6,89
7,36,7,93
8,42,3,94
4,25,5,86
14,82,3,96
4,23,5,95
8,46,13,82
3,14,8,92
9,47,3,90
9,54,2,93
5,28,4,92
6,27,0,100
4,28,4,92
12,70,3,88
3,25,4,91
4,38,3,94
19,96,3,91
2,16,7,93
7,59,10,86
11,58,2,92
3,12,10,70
7,38,3,97
8,32,4,96
5,23,16,84
1,7,14,86
8,53,2,98
9,37,3,97
4,24,14,86
8,34,4,89
5,28,100,0
4,19,6,88
7,38,6,94
3,16,7,86
4,23,5,95
8,44,5,89
8,36,3,93
5,26,14,86
3,13,9,91
5,34,7,93
7,30,8,75
